img,label,img_features
img/60823.png,1,"tensor([[[ 45,  76,  75,  ...,  29,  30,  18],
         [ 69, 117, 116,  ...,  45,  46,  27],
         [ 72, 121, 119,  ...,  46,  46,  28],
         ...,
         [ 16,  28,  28,  ...,  75,  77,  46],
         [ 16,  27,  27,  ...,  68,  70,  42],
         [ 15,  25,  25,  ...,  59,  60,  36]],

        [[ 28,  47,  46,  ...,  16,  16,   9],
         [ 43,  73,  72,  ...,  25,  25,  15],
         [ 45,  77,  76,  ...,  25,  25,  15],
         ...,
         [ 19,  33,  33,  ...,  42,  44,  27],
         [ 18,  31,  31,  ...,  37,  38,  23],
         [ 17,  28,  28,  ...,  30,  31,  19]],

        [[ 10,  17,  17,  ...,   6,   6,   3],
         [ 16,  27,  27,  ...,  10,  10,   6],
         [ 18,  31,  29,  ...,  10,  10,   6],
         ...,
         [ 28,  48,  47,  ...,  13,  14,   8],
         [ 27,  46,  45,  ...,  11,  12,   7],
         [ 25,  42,  41,  ...,   9,   9,   5]]], dtype=torch.uint8)"
img/83720.png,1,"tensor([[[11, 19, 20,  ..., 48, 48, 28],
         [18, 30, 32,  ..., 76, 76, 45],
         [17, 29, 31,  ..., 76, 76, 45],
         ...,
         [40, 67, 66,  ..., 29, 26, 15],
         [41, 70, 70,  ..., 29, 25, 14],
         [28, 47, 48,  ..., 19, 16,  9]],

        [[14, 24, 24,  ..., 49, 49, 29],
         [22, 38, 38,  ..., 78, 78, 46],
         [22, 37, 37,  ..., 78, 78, 46],
         ...,
         [39, 66, 66,  ..., 32, 21, 10],
         [42, 71, 71,  ..., 35, 21, 10],
         [28, 48, 49,  ..., 24, 14,  6]],

        [[ 4,  7,  8,  ..., 48, 48, 29],
         [ 7, 12, 13,  ..., 77, 77, 46],
         [ 7, 12, 13,  ..., 77, 77, 46],
         ...,
         [41, 69, 69,  ..., 40, 22,  9],
         [43, 73, 73,  ..., 43, 23,  9],
         [29, 49, 49,  ..., 30, 15,  6]]], dtype=torch.uint8)"
img/89432.png,1,"tensor([[[  0,  16,  18,  ...,  19,  17,   0],
         [  0, 176, 197,  ..., 210, 188,   0],
         [  0, 176, 197,  ..., 210, 188,   0],
         ...,
         [  0, 175, 197,  ..., 204, 184,   0],
         [  0, 175, 197,  ..., 204, 184,   0],
         [  0,  90, 101,  ..., 105,  95,   0]],

        [[  0,  10,  12,  ...,  14,  13,   0],
         [  0, 116, 131,  ..., 155, 139,   0],
         [  0, 116, 131,  ..., 155, 139,   0],
         ...,
         [  0, 105, 118,  ..., 135, 121,   0],
         [  0, 105, 118,  ..., 135, 122,   0],
         [  0,  54,  61,  ...,  69,  63,   0]],

        [[  0,  11,  12,  ...,  15,  13,   0],
         [  0, 122, 137,  ..., 161, 144,   0],
         [  0, 122, 137,  ..., 161, 144,   0],
         ...,
         [  0, 108, 121,  ..., 140, 125,   0],
         [  0, 109, 122,  ..., 140, 126,   0],
         [  0,  56,  63,  ...,  72,  65,   0]]], dtype=torch.uint8)"
img/89607.png,1,"tensor([[[  0,  52,  58,  ...,  60,  56,   0],
         [  0, 175, 197,  ..., 205, 190,   0],
         [  0, 175, 197,  ..., 207, 190,   0],
         ...,
         [  0, 151, 174,  ..., 169, 148,   0],
         [  0, 151, 175,  ..., 172, 149,   0],
         [  0,  88, 101,  ..., 103,  88,   0]],

        [[  0,  53,  59,  ...,  59,  55,   0],
         [  0, 179, 201,  ..., 200, 187,   0],
         [  0, 178, 201,  ..., 202, 187,   0],
         ...,
         [  0, 140, 162,  ..., 158, 140,   0],
         [  0, 139, 163,  ..., 160, 139,   0],
         [  0,  80,  95,  ...,  96,  81,   0]],

        [[  0,  56,  63,  ...,  58,  54,   0],
         [  0, 189, 213,  ..., 197, 183,   0],
         [  0, 189, 213,  ..., 199, 183,   0],
         ...,
         [  0, 135, 155,  ..., 148, 130,   0],
         [  0, 135, 156,  ..., 151, 130,   0],
         [  0,  78,  90,  ...,  89,  76,   0]]], dtype=torch.uint8)"
img/14267.png,1,"tensor([[[ 57,  47,  40,  ...,  98,  99, 103],
         [ 54,  45,  39,  ...,  99, 100, 102],
         [ 51,  43,  38,  ...,  98,  99, 100],
         ...,
         [ 22,  23,  23,  ...,  38,  34,  32],
         [ 22,  23,  25,  ...,  34,  32,  35],
         [ 26,  26,  27,  ...,  34,  37,  36]],

        [[ 65,  59,  55,  ..., 131, 132, 135],
         [ 62,  57,  54,  ..., 133, 134, 135],
         [ 58,  55,  53,  ..., 132, 132, 134],
         ...,
         [ 21,  22,  22,  ...,  35,  31,  31],
         [ 21,  22,  24,  ...,  32,  31,  34],
         [ 25,  25,  26,  ...,  31,  34,  33]],

        [[ 29,  25,  24,  ...,  50,  53,  57],
         [ 25,  22,  20,  ...,  48,  53,  54],
         [ 24,  20,  20,  ...,  46,  49,  50],
         ...,
         [ 27,  28,  28,  ...,  42,  39,  37],
         [ 26,  28,  30,  ...,  39,  37,  40],
         [ 31,  31,  32,  ...,  38,  41,  40]]], dtype=torch.uint8)"
img/82749.png,1,"tensor([[[0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         ...,
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0]],

        [[0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         ...,
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0]],

        [[0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         ...,
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0]]], dtype=torch.uint8)"
img/70643.png,1,"tensor([[[  0,  59,  66,  ...,  66,  60,   0],
         [  0, 200, 225,  ..., 225, 202,   0],
         [  0, 200, 225,  ..., 225, 202,   0],
         ...,
         [  0, 106, 120,  ..., 225, 202,   0],
         [  0, 103, 119,  ..., 224, 201,   0],
         [  0,  57,  66,  ..., 129, 116,   0]],

        [[  0,  59,  66,  ...,  66,  60,   0],
         [  0, 200, 225,  ..., 225, 202,   0],
         [  0, 200, 225,  ..., 225, 202,   0],
         ...,
         [  0,  34,  38,  ..., 225, 202,   0],
         [  0,  33,  37,  ..., 224, 201,   0],
         [  0,  18,  21,  ..., 129, 116,   0]],

        [[  0,  59,  66,  ...,  66,  60,   0],
         [  0, 200, 225,  ..., 225, 202,   0],
         [  0, 200, 225,  ..., 225, 202,   0],
         ...,
         [  0,  16,  18,  ..., 225, 202,   0],
         [  0,  16,  18,  ..., 224, 201,   0],
         [  0,   9,  10,  ..., 129, 116,   0]]], dtype=torch.uint8)"
img/12785.png,1,"tensor([[[ 32,  31,  31,  ...,  33,  31,  29],
         [ 33,  34,  36,  ...,  34,  33,  30],
         [ 34,  38,  35,  ...,  35,  32,  31],
         ...,
         [172, 172, 160,  ..., 181, 172, 174],
         [167, 166, 150,  ..., 190, 176, 175],
         [171, 172, 148,  ..., 193, 182, 174]],

        [[ 47,  49,  49,  ...,  49,  49,  49],
         [ 48,  49,  50,  ...,  50,  49,  49],
         [ 50,  49,  50,  ...,  50,  49,  50],
         ...,
         [165, 168, 156,  ..., 173, 165, 169],
         [161, 161, 146,  ..., 181, 171, 169],
         [164, 168, 143,  ..., 187, 176, 168]],

        [[ 78,  78,  79,  ...,  79,  80,  79],
         [ 79,  80,  80,  ...,  80,  79,  79],
         [ 79,  81,  81,  ...,  80,  80,  80],
         ...,
         [ 68,  65,  61,  ...,  74,  62,  58],
         [ 58,  55,  50,  ...,  82,  68,  65],
         [ 65,  63,  45,  ...,  81,  77,  70]]], dtype=torch.uint8)"
img/86394.png,1,"tensor([[[ 66,  79,  81,  ...,  36,  36,  37],
         [ 93, 123, 123,  ...,  53,  56,  53],
         [ 85, 108, 108,  ...,  53,  60,  56],
         ...,
         [ 80,  99,  96,  ...,  49,  52,  52],
         [ 76,  96,  95,  ...,  48,  48,  49],
         [ 50,  64,  64,  ...,  31,  31,  31]],

        [[ 64,  79,  80,  ...,  32,  32,  32],
         [ 91, 121, 123,  ...,  46,  49,  47],
         [ 83, 107, 107,  ...,  47,  51,  48],
         ...,
         [ 61,  74,  71,  ...,  37,  39,  38],
         [ 55,  71,  70,  ...,  34,  35,  35],
         [ 36,  47,  47,  ...,  22,  22,  23]],

        [[ 57,  71,  73,  ...,  27,  26,  25],
         [ 81, 111, 114,  ...,  39,  40,  38],
         [ 75,  96,  97,  ...,  39,  41,  40],
         ...,
         [ 47,  54,  51,  ...,  27,  28,  28],
         [ 41,  52,  51,  ...,  26,  27,  27],
         [ 26,  33,  33,  ...,  17,  17,  18]]], dtype=torch.uint8)"
img/63491.png,1,"tensor([[[ 0,  0,  0,  ...,  0,  0,  0],
         [ 0,  0,  0,  ...,  0,  0,  0],
         [ 0,  0,  0,  ...,  0,  0,  0],
         ...,
         [ 0,  0,  1,  ...,  0,  0,  0],
         [ 0,  0,  1,  ...,  0,  0,  0],
         [ 0,  0,  0,  ...,  0,  0,  0]],

        [[ 0,  1,  1,  ..., 10,  9,  0],
         [ 0,  4,  5,  ..., 34, 30,  0],
         [ 0,  5,  6,  ..., 34, 30,  0],
         ...,
         [ 0,  8,  9,  ..., 28, 25,  0],
         [ 0,  7,  8,  ..., 28, 25,  0],
         [ 0,  4,  5,  ..., 16, 14,  0]],

        [[ 0,  3,  4,  ..., 16, 14,  0],
         [ 0, 12, 14,  ..., 54, 48,  0],
         [ 0, 12, 14,  ..., 54, 48,  0],
         ...,
         [ 0, 18, 21,  ..., 49, 44,  0],
         [ 0, 17, 20,  ..., 49, 44,  0],
         [ 0, 10, 11,  ..., 28, 25,  0]]], dtype=torch.uint8)"
img/98026.png,1,"tensor([[[ 88, 112, 104,  ...,  32,  38,  40],
         [105, 163, 106,  ...,  55,  58,  58],
         [136, 176,  70,  ...,  64,  60,  58],
         ...,
         [ 19,  35,  87,  ...,  19,  19,  21],
         [ 16,  32,  79,  ...,  16,  19,  20],
         [ 10,  22,  55,  ...,  11,  12,  12]],

        [[ 79,  95,  88,  ...,  32,  44,  53],
         [ 86, 142,  86,  ...,  62,  75,  81],
         [113, 155,  48,  ...,  74,  79,  79],
         ...,
         [ 12,  21,  48,  ...,  11,  11,  12],
         [  9,  18,  43,  ...,   9,   9,  10],
         [  6,  12,  30,  ...,   6,   6,   6]],

        [[ 74,  92,  82,  ...,  28,  42,  50],
         [ 72, 143,  67,  ...,  50,  66,  73],
         [ 99, 155,  26,  ...,  60,  70,  73],
         ...,
         [ 11,  19,  37,  ...,   8,   8,   9],
         [  7,  16,  33,  ...,   6,   7,   8],
         [  5,  11,  22,  ...,   4,   4,   4]]], dtype=torch.uint8)"
img/42975.png,1,"tensor([[[ 60, 107, 107,  ..., 107, 107, 107],
         [143, 255, 255,  ..., 255, 255, 255],
         [143, 255, 255,  ..., 255, 255, 255],
         ...,
         [130, 232, 232,  ..., 244, 244, 243],
         [130, 231, 232,  ..., 244, 243, 243],
         [ 54,  97,  97,  ..., 102, 102, 102]],

        [[ 60, 107, 107,  ..., 107, 107, 107],
         [143, 255, 255,  ..., 255, 255, 255],
         [143, 255, 255,  ..., 255, 255, 255],
         ...,
         [130, 232, 232,  ..., 244, 244, 243],
         [130, 232, 232,  ..., 244, 243, 243],
         [ 54,  97,  98,  ..., 102, 102, 102]],

        [[ 60, 107, 107,  ..., 107, 107, 107],
         [143, 255, 255,  ..., 255, 255, 255],
         [143, 255, 255,  ..., 255, 255, 255],
         ...,
         [131, 232, 233,  ..., 244, 244, 244],
         [130, 232, 232,  ..., 244, 243, 244],
         [ 55,  97,  97,  ..., 102, 102, 102]]], dtype=torch.uint8)"
img/74016.png,1,"tensor([[[ 47, 108, 108,  ..., 109, 109,  70],
         [110, 252, 252,  ..., 254, 254, 164],
         [110, 252, 252,  ..., 254, 254, 164],
         ...,
         [111, 255, 255,  ..., 255, 255, 165],
         [111, 255, 255,  ..., 255, 255, 165],
         [ 48, 111, 111,  ..., 111, 111,  72]],

        [[ 47, 108, 108,  ..., 109, 109,  70],
         [110, 252, 252,  ..., 254, 254, 164],
         [110, 252, 252,  ..., 254, 254, 164],
         ...,
         [111, 255, 255,  ..., 255, 255, 165],
         [111, 255, 255,  ..., 255, 255, 165],
         [ 48, 111, 111,  ..., 111, 111,  72]],

        [[ 47, 108, 108,  ..., 109, 109,  70],
         [110, 252, 252,  ..., 254, 254, 164],
         [110, 252, 252,  ..., 254, 254, 164],
         ...,
         [111, 255, 255,  ..., 255, 255, 165],
         [111, 255, 255,  ..., 255, 255, 165],
         [ 48, 111, 111,  ..., 111, 111,  72]]], dtype=torch.uint8)"
img/26347.png,1,"tensor([[[0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         ...,
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0]],

        [[0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         ...,
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0]],

        [[0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         ...,
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0],
         [0, 0, 0,  ..., 0, 0, 0]]], dtype=torch.uint8)"
img/89105.png,1,"tensor([[[ 0,  3,  4,  ...,  5,  5,  0],
         [ 0, 11, 15,  ..., 19, 17,  0],
         [ 0, 13, 14,  ..., 19, 17,  0],
         ...,
         [ 0,  3,  3,  ...,  5,  4,  0],
         [ 0,  2,  3,  ...,  4,  4,  0],
         [ 0,  1,  1,  ...,  2,  2,  0]],

        [[ 0,  1,  2,  ...,  3,  2,  0],
         [ 0,  6,  8,  ..., 10,  8,  0],
         [ 0,  7,  8,  ..., 10,  8,  0],
         ...,
         [ 0,  3,  3,  ...,  4,  3,  0],
         [ 0,  2,  3,  ...,  4,  3,  0],
         [ 0,  1,  1,  ...,  2,  2,  0]],

        [[ 0,  1,  2,  ...,  2,  2,  0],
         [ 0,  6,  8,  ...,  8,  7,  0],
         [ 0,  6,  7,  ...,  9,  8,  0],
         ...,
         [ 0,  3,  3,  ...,  3,  3,  0],
         [ 0,  2,  3,  ...,  3,  3,  0],
         [ 0,  1,  1,  ...,  2,  2,  0]]], dtype=torch.uint8)"
img/57932.png,1,"tensor([[[  0,  64,  72,  ...,   8,   7,   0],
         [  0, 218, 244,  ...,  26,  24,   0],
         [  0, 217, 244,  ...,  26,  23,   0],
         ...,
         [  0,   2,   3,  ...,   3,   2,   0],
         [  0,   2,   3,  ...,   3,   3,   0],
         [  0,   1,   1,  ...,   2,   2,   0]],

        [[  0,  64,  72,  ...,   5,   4,   0],
         [  0, 218, 244,  ...,  16,  14,   0],
         [  0, 217, 244,  ...,  15,  12,   0],
         ...,
         [  0,   2,   3,  ...,   3,   2,   0],
         [  0,   2,   3,  ...,   2,   2,   0],
         [  0,   1,   1,  ...,   1,   1,   0]],

        [[  0,  65,  73,  ...,   2,   2,   0],
         [  0, 219, 246,  ...,   8,   7,   0],
         [  0, 219, 246,  ...,   7,   5,   0],
         ...,
         [  0,   2,   3,  ...,   3,   2,   0],
         [  0,   2,   3,  ...,   3,   2,   0],
         [  0,   1,   1,  ...,   1,   1,   0]]], dtype=torch.uint8)"
img/04615.png,1,"tensor([[[ 97, 120, 119,  ..., 111, 110, 106],
         [143, 176, 176,  ..., 143, 143, 137],
         [143, 174, 178,  ..., 135, 134, 125],
         ...,
         [ 88, 111, 111,  ..., 123, 128, 121],
         [ 91, 114, 113,  ..., 127, 127, 124],
         [ 62,  78,  78,  ...,  80,  80,  82]],

        [[ 93, 116, 116,  ..., 108, 105, 103],
         [137, 171, 170,  ..., 139, 137, 133],
         [138, 170, 172,  ..., 129, 127, 117],
         ...,
         [ 91, 112, 110,  ..., 124, 123, 119],
         [ 91, 113, 113,  ..., 123, 123, 120],
         [ 62,  78,  77,  ...,  71,  78,  76]],

        [[ 88, 108, 107,  ...,  90,  85,  82],
         [129, 159, 158,  ..., 108, 105, 101],
         [130, 157, 157,  ..., 100,  94,  86],
         ...,
         [ 95, 117, 117,  ..., 115, 112, 110],
         [ 96, 119, 117,  ..., 118, 114, 114],
         [ 65,  81,  79,  ...,  70,  77,  75]]], dtype=torch.uint8)"
img/01936.png,1,"tensor([[[  0,  32,  36,  ...,  40,  36,   0],
         [  0, 112, 124,  ..., 141, 126,   0],
         [  0, 111, 123,  ..., 145, 129,   0],
         ...,
         [  0,  20,  23,  ...,  17,  15,   0],
         [  0,  19,  21,  ...,  17,  14,   0],
         [  0,   9,  10,  ...,   9,   7,   0]],

        [[  0,  32,  36,  ...,  40,  36,   0],
         [  0, 112, 125,  ..., 140, 125,   0],
         [  0, 111, 124,  ..., 143, 126,   0],
         ...,
         [  0,  16,  20,  ...,  19,  17,   0],
         [  0,  16,  18,  ...,  19,  17,   0],
         [  0,   8,   9,  ...,  10,   8,   0]],

        [[  0,  35,  40,  ...,  42,  38,   0],
         [  0, 121, 140,  ..., 148, 132,   0],
         [  0, 123, 139,  ..., 148, 132,   0],
         ...,
         [  0,   5,   7,  ...,  12,  11,   0],
         [  0,   5,   6,  ...,  12,  11,   0],
         [  0,   3,   3,  ...,   5,   5,   0]]], dtype=torch.uint8)"
img/17546.png,1,"tensor([[[ 2,  4,  9,  ...,  0,  0,  0],
         [ 5, 10, 20,  ...,  8,  7,  3],
         [ 5, 11, 19,  ...,  5,  3,  2],
         ...,
         [ 2,  7, 30,  ..., 39, 12,  1],
         [ 3,  6, 22,  ..., 23, 19, 12],
         [ 1,  3,  9,  ..., 13, 18,  9]],

        [[ 2,  4,  8,  ...,  0,  0,  0],
         [ 5,  9, 18,  ...,  7,  6,  3],
         [ 5, 10, 18,  ...,  5,  3,  2],
         ...,
         [ 3,  9, 35,  ..., 33, 10,  1],
         [ 6, 10, 26,  ..., 18, 15,  9],
         [ 2,  4, 10,  ..., 10, 14,  7]],

        [[ 1,  3,  6,  ...,  0,  0,  0],
         [ 4,  6, 14,  ...,  2,  2,  1],
         [ 4,  7, 13,  ...,  2,  1,  1],
         ...,
         [ 7, 16, 41,  ..., 23,  8,  1],
         [13, 20, 33,  ..., 14, 13,  8],
         [ 5,  9, 14,  ...,  8, 14,  7]]], dtype=torch.uint8)"
img/56908.png,1,"tensor([[[35, 39, 37,  ..., 36, 35, 33],
         [33, 38, 36,  ..., 35, 34, 33],
         [32, 36, 35,  ..., 36, 36, 34],
         ...,
         [28, 33, 34,  ..., 33, 32, 30],
         [26, 32, 32,  ..., 33, 31, 29],
         [24, 29, 29,  ..., 36, 33, 29]],

        [[30, 34, 31,  ..., 32, 30, 30],
         [28, 33, 30,  ..., 30, 29, 30],
         [27, 31, 29,  ..., 32, 31, 31],
         ...,
         [21, 25, 27,  ..., 26, 25, 27],
         [22, 27, 28,  ..., 27, 25, 26],
         [21, 26, 26,  ..., 29, 27, 26]],

        [[27, 31, 30,  ..., 27, 23, 24],
         [24, 30, 29,  ..., 26, 22, 24],
         [23, 28, 28,  ..., 27, 23, 24],
         ...,
         [32, 36, 38,  ..., 40, 35, 34],
         [32, 37, 37,  ..., 38, 35, 35],
         [30, 35, 35,  ..., 41, 37, 35]]], dtype=torch.uint8)"
img/04958.png,1,"tensor([[[34, 46, 44,  ..., 37, 36, 25],
         [47, 67, 61,  ..., 50, 49, 35],
         [50, 65, 62,  ..., 46, 47, 35],
         ...,
         [30, 43, 23,  ..., 52, 55, 40],
         [29, 43, 70,  ..., 56, 55, 41],
         [19, 29, 30,  ..., 42, 42, 31]],

        [[26, 35, 33,  ..., 29, 27, 19],
         [36, 50, 47,  ..., 39, 38, 27],
         [37, 50, 47,  ..., 35, 36, 26],
         ...,
         [23, 32, 23,  ..., 40, 42, 30],
         [22, 33, 65,  ..., 42, 42, 31],
         [15, 22, 23,  ..., 32, 33, 24]],

        [[22, 30, 28,  ..., 24, 23, 16],
         [31, 43, 40,  ..., 33, 32, 22],
         [31, 42, 40,  ..., 30, 30, 22],
         ...,
         [20, 28, 23,  ..., 35, 36, 26],
         [19, 28, 63,  ..., 36, 36, 27],
         [13, 19, 20,  ..., 27, 28, 21]]], dtype=torch.uint8)"
img/60345.png,1,"tensor([[[ 22,  29,  28,  ...,  31,  32,  31],
         [ 33,  42,  42,  ...,  47,  47,  46],
         [ 33,  43,  43,  ...,  48,  47,  46],
         ...,
         [ 86, 109, 101,  ..., 120, 116, 112],
         [ 50,  61,  69,  ..., 129, 124, 121],
         [ 52,  66,  72,  ...,  86,  83,  82]],

        [[ 19,  24,  23,  ...,  27,  27,  27],
         [ 28,  35,  35,  ...,  41,  40,  39],
         [ 28,  36,  36,  ...,  41,  40,  40],
         ...,
         [ 88, 111, 105,  ...,  75,  72,  71],
         [ 56,  68,  77,  ...,  81,  78,  77],
         [ 54,  68,  75,  ...,  53,  51,  51]],

        [[  9,  12,  11,  ...,  14,  14,  14],
         [ 14,  18,  17,  ...,  21,  21,  20],
         [ 14,  18,  19,  ...,  22,  21,  21],
         ...,
         [ 93, 118, 112,  ...,  60,  59,  58],
         [ 67,  82,  88,  ...,  66,  62,  61],
         [ 60,  75,  81,  ...,  43,  41,  41]]], dtype=torch.uint8)"
